,id,RF_pred
5657,116031,-1
8231,170157,-1
20685,424612,-1
28741,585563,-1
17039,350335,-1
24831,507280,-1
8272,170918,-1
28444,579721,-1
25755,525084,-1
7390,151950,-1
18463,379905,-1
24767,505876,-1
28362,577797,-1
13569,278885,-1
7777,160653,-1
7256,148781,-1
29566,602752,-1
20143,414358,-1
6569,135003,-1
2829,59149,-1
6176,126894,-1
28452,579870,-1
17265,355323,-1
9580,198115,-1
29385,599271,-1
9744,201575,-1
27316,556786,-1
28344,577315,-1
22398,457921,-1
3493,71921,-1
25100,512685,-1
25942,529043,-1
25825,526603,-1
1344,27819,-1
23450,479132,-1
7942,164181,-1
27463,559708,-1
10548,217356,-1
20141,414327,-1
11290,233052,-1
29494,601336,-1
28229,575185,-1
14349,294570,-1
28888,588887,-1
19973,410891,-1
14273,292953,-1
18572,381915,-1
25481,520428,-1
6660,136889,-1
27513,560726,-1
16617,341611,-1
4529,93310,-1
3042,63412,-1
5147,106042,-1
9689,200338,1
16675,343011,-1
4895,101019,-1
13889,285479,-1
5022,103415,-1
1625,34058,-1
2267,47190,-1
15963,328370,-1
26661,543323,-1
1305,27077,-1
24091,492262,-1
6705,137661,-1
25145,513707,-1
23367,477331,-1
26841,547279,-1
4620,95126,-1
17987,370159,-1
4479,92131,-1
17656,363428,-1
6221,128060,-1
6047,124244,-1
30376,618654,-1
24720,504951,-1
17822,367049,-1
27928,569165,-1
6219,127970,-1
7414,152358,-1
23554,481563,-1
4546,93660,-1
21834,447250,-1
2056,42485,-1
28520,581092,-1
14196,291215,-1
29968,610255,-1
16945,348488,-1
9709,200736,-1
8316,171822,-1
21623,442778,-1
15405,316630,-1
10232,210968,-1
7423,152502,-1
9280,192064,-1
2166,45243,-1
16823,345949,-1
28017,570888,-1
6078,124895,-1
22052,451171,-1
23635,483050,-1
17589,361907,-1
274,5679,-1
30193,615068,-1
18800,386584,-1
5025,103496,-1
24018,490743,-1
11767,242772,-1
3975,81918,-1
5363,110241,-1
25522,521232,-1
11441,236205,-1
12728,261335,-1
1889,38806,-1
21023,430982,-1
13116,269480,-1
4920,101400,-1
6306,129568,-1
21095,432345,-1
6075,124871,-1
5661,116170,-1
16904,347669,-1
4591,94627,-1
25296,516961,-1
23471,479584,-1
13953,286702,-1
26765,545641,-1
28102,572683,-1
24000,490431,-1
29844,608050,-1
5024,103492,-1
29391,599446,-1
12859,263957,-1
2303,48004,-1
20011,411759,-1
6348,130785,-1
30927,630019,-1
298,5986,-1
22836,466963,-1
12935,265662,-1
4565,93997,-1
12750,261789,-1
17763,365673,-1
4021,82741,-1
23820,486723,-1
16646,342185,-1
27173,553917,-1
20146,414381,-1
28217,574922,-1
30294,617098,-1
20397,418925,-1
8943,184653,-1
26645,542963,-1
7377,151707,-1
18727,385093,-1
20059,412805,-1
22622,462540,-1
2036,42079,-1
22545,461035,-1
26945,549409,-1
3320,68333,-1
11811,243616,-1
8882,183351,-1
5631,115500,-1
9741,201424,-1
16792,345286,-1
25462,519868,-1
3359,69060,-1
16458,338592,-1
5721,117340,-1
24108,492481,-1
21394,438489,-1
20243,416219,-1
22265,455385,-1
3770,77619,-1
23927,488841,-1
9153,189344,-1
24502,500374,-1
6751,138586,-1
16590,341151,-1
19596,403069,-1
22801,466342,-1
25917,528557,-1
11523,237610,-1
17722,364705,-1
27007,550786,-1
22097,451859,-1
4864,100353,-1
23900,488299,-1
31000,631004,-1
8403,173233,-1
30689,625022,-1
23100,472454,-1
25142,513512,-1
28057,571709,-1
12542,257790,-1
10776,222215,-1
25710,524200,-1
5827,119913,-1
263,5495,-1
25434,519389,-1
16420,337794,-1
15712,322650,-1
11553,238315,-1
27169,553882,-1
27343,557378,-1
16376,336974,-1
1326,27467,-1
13130,269747,-1
18940,389322,-1
6347,130728,-1
15823,325427,-1
13471,276681,-1
26327,536933,-1
21581,442001,-1
23691,484280,1
28933,589874,-1
2608,54469,-1
15848,326091,-1
25174,514380,-1
1027,21397,-1
19353,397703,-1
20706,424949,-1
373,7660,-1
3451,71264,-1
17948,369619,-1
28469,580138,-1
26903,548550,-1
20593,422747,-1
1586,33235,-1
9342,193130,-1
21943,449307,-1
184,3884,-1
20189,415293,-1
17289,355542,-1
14018,288069,-1
26477,539617,-1
2386,50005,-1
15727,323120,-1
3075,64092,-1
5394,110770,-1
17940,369434,-1
4065,83633,-1
22598,462069,-1
24257,495595,-1
7750,159978,-1
27194,554256,-1
25979,529833,-1
22374,457540,-1
6881,141333,-1
23990,490249,-1
26574,541832,-1
29544,602415,-1
21250,435586,-1
18789,386341,-1
21825,447060,-1
6795,139408,-1
14809,304072,-1
12514,257122,-1
29530,602097,-1
21541,441120,-1
4619,95108,-1
17849,367493,-1
10567,217803,-1
2659,55294,-1
20153,414459,-1
25094,512539,-1
5425,111440,-1
7081,145693,-1
2150,44730,-1
5687,116630,-1
9720,201105,-1
24553,501364,-1
291,5923,-1
7360,151353,-1
19082,392325,-1
89,1834,-1
24223,494955,-1
19625,403695,-1
19548,402104,-1
20689,424646,-1
20220,415827,-1
1123,23325,-1
4673,96260,-1
8425,173582,-1
13108,269284,1
24348,497281,-1
21319,437257,-1
15835,325851,-1
23300,475891,-1
2782,58086,-1
7588,156181,-1
15907,327261,-1
3640,74959,-1
14256,292675,-1
12842,263503,-1
26011,530345,-1
1708,35439,-1
18721,384964,-1
18039,371298,-1
1073,22369,-1
21831,447200,-1
2606,54444,-1
2541,53148,-1
14251,292525,-1
25226,515422,-1
22566,461374,-1
23346,476855,-1
19713,405698,-1
23001,470290,-1
27481,559978,-1
27026,551284,-1
2564,53655,-1
10817,222891,-1
5212,107312,-1
18375,378291,-1
22900,468189,-1
27078,552427,-1
25139,513477,-1
18813,386963,-1
17085,351298,-1
804,16674,-1
7560,155547,-1
21597,442409,-1
12479,256471,-1
17219,354274,-1
19002,390685,-1
14514,298216,-1
5197,107004,-1
27645,563638,-1
28262,575714,-1
7346,150957,-1
7468,153396,-1
28810,587178,-1
5317,109272,-1
23636,483052,-1
22534,460841,-1
17321,356288,-1
31230,635079,-1
3059,63811,-1
19998,411528,-1
19320,396924,-1
9321,192761,-1
24349,497299,-1
10763,221946,-1
3528,72756,-1
7302,149831,-1
2621,54669,-1
12498,256911,-1
12037,248115,-1
14289,293183,-1
31133,633384,-1
1010,20973,-1
8996,186291,-1
2670,55629,-1
18605,382535,-1
18329,377364,-1
16158,332491,-1
6334,130300,-1
20196,415482,-1
4506,92747,-1
29116,593656,-1
18654,383559,-1
30634,623667,-1
19716,405737,-1
4672,96254,-1
22774,465992,-1
18224,375024,-1
12740,261628,-1
17011,349841,-1
15283,314087,-1
19595,403055,-1
8804,181812,-1
17181,353506,-1
24017,490739,-1
25205,514961,-1
15604,320341,-1
11704,241653,-1
2996,62337,-1
22855,467369,-1
2560,53588,-1
7745,159879,-1
23879,487902,-1
8340,172245,-1
7928,163963,-1
10387,213956,-1
20927,428783,-1
26615,542458,-1
11939,246266,-1
28485,580449,-1
507,10850,-1
11157,230216,-1
194,4197,-1
4871,100516,-1
400,8172,-1
9508,196525,-1
1938,39767,-1
27981,570298,-1
8302,171591,-1
11969,246838,-1
16461,338647,-1
7900,163436,-1
8292,171344,-1
10641,219390,-1
29038,591816,-1
511,10997,-1
15640,320996,-1
19990,411280,-1
21824,447055,-1
23395,477857,-1
30101,612876,-1
21896,448396,-1
23116,472859,-1
21499,440304,-1
10855,223746,-1
25853,527266,-1
22951,469207,-1
18788,386326,-1
823,17202,-1
17424,358261,-1
14629,300520,-1
19907,409610,-1
4186,85784,-1
17962,369797,-1
31140,633554,-1
29581,603205,-1
7309,150004,-1
26487,539744,-1
20415,419292,-1
25393,518677,-1
28367,577887,-1
3442,71097,-1
30436,619654,-1
14202,291314,-1
11161,230301,-1
64,1316,-1
11581,238949,-1
21846,447466,-1
12334,254107,-1
51,1170,-1
4854,100146,-1
26880,548152,-1
6025,123848,-1
24855,507779,-1
27420,558836,-1
6464,132956,-1
23256,475239,-1
21711,444545,-1
20686,424631,-1
18537,381231,-1
25290,516805,-1
16968,349032,-1
5747,118120,-1
28924,589637,1
6553,134726,-1
6699,137504,-1
11917,245826,-1
13421,275637,-1
28738,585483,-1
8359,172573,-1
2899,60530,-1
23193,474165,-1
14497,297707,-1
28365,577862,-1
18024,370977,-1
5354,110065,-1
25658,523495,-1
20190,415311,-1
19397,398730,-1
25310,517207,-1
7744,159826,-1
25831,526766,-1
12363,254629,-1
22029,450731,-1
6884,141409,-1
5773,118758,-1
24528,500891,-1
28510,580903,-1
5600,114873,-1
23120,472893,-1
28468,580122,-1
14547,299016,-1
18724,385039,-1
1733,35981,-1
2733,57049,-1
27225,555063,-1
21674,443776,-1
18460,379857,-1
21796,446546,-1
9187,189972,-1
5110,105369,-1
18648,383487,-1
28252,575607,-1
26610,542393,-1
29704,605446,-1
19640,404046,-1
1631,34161,-1
25829,526717,-1
15368,315830,-1
25511,520964,-1
9227,190717,-1
25855,527283,-1
12909,265141,-1
985,20504,-1
6889,141487,-1
1448,30317,-1
26131,533006,-1
5696,116886,-1
23952,489288,-1
11472,236622,-1
11562,238417,-1
28148,573378,-1
8279,171020,-1
1087,22619,-1
20468,420319,-1
24658,503774,-1
22632,462722,-1
25803,526105,-1
25350,517959,-1
13680,281258,-1
3155,65408,-1
29546,602422,-1
27144,553587,-1
2231,46525,-1
21539,441103,-1
21266,436085,-1
4614,95057,-1
21886,448225,-1
5899,121568,-1
12861,263968,-1
4153,85093,-1
10402,214332,-1
18217,374933,-1
6600,135739,-1
15463,317827,-1
29338,598336,-1
21965,449539,-1
28986,590919,-1
10124,209131,-1
13020,267336,-1
8204,169670,-1
28140,573236,-1
6448,132598,-1
6449,132644,-1
22339,456808,-1
8183,169236,-1
2136,44445,-1
7102,146056,-1
5740,117986,-1
8677,179271,-1
8012,165731,-1
6488,133365,-1
21586,442107,-1
21292,436729,-1
21296,436773,-1
22752,465547,-1
5146,106020,-1
24036,491090,-1
10078,208254,-1
2308,48101,-1
3663,75455,-1
30082,612573,-1
641,13459,-1
24008,490572,-1
7119,146287,-1
12960,266342,-1
29786,606921,-1
14841,304852,-1
21676,443784,-1
16076,330915,-1
616,13025,-1
12937,265678,-1
31156,633835,-1
4733,97522,-1
27499,560460,-1
14044,288493,-1
16820,345861,-1
24850,507678,-1
15242,313213,-1
1931,39552,1
22500,460145,-1
11867,244634,-1
5370,110395,-1
11564,238503,-1
16975,349153,-1
25973,529757,-1
30063,612201,-1
3735,77048,-1
12891,264436,-1
22741,465323,-1
760,15775,-1
4804,98978,-1
31094,632850,-1
27574,562148,-1
14525,298436,-1
153,3266,-1
14758,303035,-1
30452,620161,-1
24273,495880,-1
6909,141811,-1
17980,370045,-1
2851,59474,-1
5171,106417,-1
30295,617111,-1
4972,102424,-1
24069,491777,-1
6128,125830,-1
377,7758,-1
22464,459390,-1
27914,568885,-1
7638,157398,-1
10298,212165,-1
18453,379707,-1
6635,136347,-1
23276,475484,-1
7688,158270,-1
24814,506831,-1
9695,200515,-1
5298,108840,-1
26981,550101,-1
29037,591793,-1
16485,339087,-1
10324,212729,-1
10839,223369,-1
16421,337796,-1
7234,148401,-1
2617,54635,-1
30536,621729,-1
9606,198479,-1
25199,514821,-1
26651,543096,-1
10254,211391,-1
29789,606954,-1
8551,176572,-1
23158,473636,-1
19433,399402,-1
26175,533801,-1
16418,337749,-1
25230,515509,-1
26883,548184,-1
9959,205901,-1
27377,558097,-1
28453,579897,-1
4004,82493,-1
6572,135025,-1
12698,260728,-1
6821,139945,-1
14574,299432,-1
29811,607376,-1
18464,379933,-1
19693,405197,-1
21032,431089,-1
26448,539164,-1
706,14891,-1
5954,122558,-1
17986,370151,-1
6930,142168,-1
6053,124400,-1
19515,401352,-1
17221,354286,-1
12550,257976,-1
28025,570969,-1
14351,294615,-1
4951,101904,-1
4200,86049,-1
2811,58630,-1
340,7138,-1
23651,483388,-1
2121,44083,-1
21195,434507,-1
13128,269734,1
4409,90680,-1
18777,386119,-1
22369,457402,-1
27404,558608,-1
21583,442047,-1
3664,75458,-1
1125,23354,-1
3704,76344,-1
20316,417628,-1
10445,215173,-1
28002,570638,-1
2420,50600,-1
4558,93887,-1
25607,522710,-1
3303,68042,-1
2174,45473,-1
7000,143667,-1
19210,394697,-1
21615,442604,-1
9927,205320,-1
16298,335133,-1
18400,378669,-1
13819,284159,-1
8895,183700,-1
808,16753,-1
15156,311337,-1
4509,92857,-1
18138,373247,-1
22920,468652,-1
23296,475827,-1
19270,395869,-1
6636,136349,-1
24178,493955,-1
26733,544854,-1
17823,367060,-1
5241,107855,-1
1213,25048,-1
2547,53296,-1
29330,598196,-1
22849,467146,-1
16050,330361,-1
17845,367463,-1
9114,188556,-1
30471,620655,-1
29488,601163,-1
4137,84822,-1
2114,43793,-1
23868,487718,-1
2493,52180,-1
29834,607933,-1
2411,50430,-1
8152,168691,-1
25635,523084,-1
23249,475179,-1
12333,254048,-1
3649,75113,-1
1778,36877,-1
26893,548342,-1
2673,55690,-1
2935,61316,-1
22958,469351,-1
4135,84730,-1
3508,72350,-1
18389,378504,-1
7474,153477,-1
21863,447752,-1
30671,624602,-1
4664,96121,-1
18413,379036,-1
7401,152156,-1
5467,112282,-1
4884,100834,-1
31063,632376,-1
23887,488035,-1
5128,105572,-1
6574,135094,-1
19395,398684,-1
22743,465383,-1
7819,161768,-1
983,20459,-1
13190,270898,-1
3636,74894,-1
21451,439466,-1
10383,213863,-1
25610,522747,-1
20455,420064,-1
14208,291473,-1
12190,251336,-1
27165,553846,-1
23707,484614,-1
1354,28183,-1
9897,204632,-1
10307,212295,-1
16702,343498,-1
23075,471729,-1
18277,376190,-1
5566,114120,-1
8928,184401,-1
16115,331619,-1
30963,630567,-1
29421,600036,-1
14186,291063,-1
5450,111818,-1
30217,615562,-1
2224,46369,-1
2989,62130,-1
23157,473588,-1
12679,260327,-1
17789,366143,-1
14577,299514,-1
25864,527528,-1
18131,373058,-1
3903,80256,-1
19490,400833,-1
9719,201082,-1
380,7801,-1
9096,188055,-1
10940,225643,-1
17486,359757,-1
30521,621556,-1
13689,281371,-1
30302,617340,-1
26181,533913,-1
7039,144531,-1
2462,51483,-1
11695,241523,-1
22810,466541,-1
23155,473562,-1
19503,401125,-1
23638,483144,-1
23512,480480,-1
30706,625352,-1
23427,478582,-1
29357,598717,-1
22903,468267,-1
13326,273680,-1
19040,391431,-1
30848,628135,-1
21594,442373,-1
5577,114379,-1
12564,258154,-1
18703,384547,-1
11130,229526,-1
29994,610727,-1
13623,280005,-1
13370,274741,-1
31398,637865,-1
23439,478915,-1
27126,553270,-1
2109,43656,-1
8909,184008,-1
17764,365690,-1
28724,584912,-1
29881,608553,-1
16443,338240,-1
29809,607349,-1
15820,325376,-1
17119,352065,-1
14377,295142,-1
28399,578751,-1
18761,385764,-1
16074,330855,-1
21523,440719,-1
27891,568446,-1
20920,428658,-1
8826,182179,-1
15296,314364,-1
15608,320403,-1
28341,577264,-1
5720,117333,-1
5502,112817,-1
9722,201119,-1
2216,46270,-1
3767,77544,-1
30928,630024,-1
20899,428258,-1
10105,208848,-1
26402,538312,-1
21463,439663,-1
19238,395286,-1
12198,251562,-1
17557,361265,-1
16424,337943,-1
7441,152819,-1
1307,27116,-1
12027,247889,-1
2948,61488,-1
28151,573396,-1
21428,439135,-1
9804,202765,-1
9790,202542,-1
1016,21069,-1
14883,305742,-1
4378,90064,-1
9592,198269,-1
12875,264206,-1
11597,239292,-1
18353,377827,-1
27839,567603,-1
13505,277369,-1
22246,455004,-1
8704,179858,-1
26780,545930,-1
12934,265643,-1
2830,59162,-1
9023,186861,-1
6915,141863,-1
25179,514437,-1
11567,238549,-1
25031,511152,-1
4590,94624,-1
27376,558096,-1
13655,280770,-1
19860,408772,-1
13007,267137,-1
4508,92801,-1
858,17758,-1
26845,547382,-1
19705,405525,-1
5438,111564,-1
6768,138920,-1
29561,602665,-1
3035,63329,-1
11978,246957,-1
3006,62706,-1
27362,557763,-1
17886,368169,-1
30157,613812,-1
8288,171275,-1
28832,587662,-1
8383,172915,-1
25557,521874,-1
25598,522561,-1
24982,510235,-1
6839,140395,-1
9896,204617,-1
30786,626839,-1
3150,65359,-1
14507,297982,-1
119,2596,-1
20517,421402,-1
17610,362345,-1
26507,540402,-1
26948,549486,-1
22515,460414,-1
8195,169433,-1
10777,222223,-1
12346,254361,-1
10420,214728,-1
22088,451739,-1
2206,46080,-1
15443,317479,-1
11283,232927,-1
29175,595078,-1
19122,392973,-1
16550,340506,-1
4988,102855,-1
11667,240917,-1
13361,274581,-1
4469,91935,-1
23521,480829,-1
8535,176305,-1
13305,273210,-1
21596,442401,-1
20471,420366,-1
1161,24192,-1
500,10726,-1
30694,625157,-1
25920,528647,-1
12011,247577,-1
30580,622687,-1
26039,531053,-1
18939,389318,-1
28427,579491,-1
13700,281646,-1
26726,544735,-1
26154,533337,-1
8813,181911,-1
9475,195954,-1
28414,579205,-1
3558,73347,-1
1518,31583,-1
12739,261619,-1
20411,419242,-1
23476,479752,-1
24475,499749,-1
22854,467364,-1
21892,448280,-1
26468,539527,-1
2623,54689,-1
23196,474209,-1
12560,258125,-1
19544,402035,-1
7338,150867,-1
6570,135005,-1
16838,346214,-1
7057,144998,-1
29596,603554,-1
26242,535262,-1
1668,34713,-1
21996,450232,-1
26343,537194,-1
23113,472784,-1
24665,503923,-1
16999,349559,-1
9376,193772,-1
24210,494586,-1
23672,483842,-1
12164,250600,-1
9699,200584,-1
2660,55331,-1
12697,260711,-1
14956,307143,-1
6185,127091,-1
5903,121693,-1
19879,409248,-1
9306,192520,-1
17196,353776,-1
127,2837,-1
4766,98196,-1
6511,133735,-1
20560,422081,-1
18519,380980,-1
7673,158035,-1
20089,413303,-1
26437,538968,-1
29028,591630,-1
30870,628775,-1
4514,92944,-1
13095,268932,-1
6022,123770,-1
25083,512299,-1
14506,297947,-1
27550,561677,-1
16995,349513,-1
4091,84003,-1
28275,576072,-1
25246,515927,-1
29459,600724,-1
4535,93412,-1
1108,23091,-1
15333,315110,-1
29626,604070,-1
10077,208225,-1
17638,363108,-1
2472,51745,-1
26575,541833,-1
17333,356443,-1
5918,121838,-1
29275,596824,-1
505,10781,-1
27400,558486,-1
30439,619839,-1
6749,138547,-1
25399,518756,-1
6262,128897,-1
7963,164556,-1
28880,588754,-1
18429,379324,-1
18955,389565,-1
19963,410716,-1
22142,452995,-1
22450,458985,-1
12162,250556,-1
6945,142477,-1
29207,595654,-1
2043,42220,-1
17445,358842,-1
5943,122352,-1
16582,341091,-1
21038,431178,-1
22272,455491,-1
21202,434631,-1
17087,351335,-1
31412,638086,-1
20231,416048,-1
16898,347489,-1
5138,105855,-1
11078,228684,-1
10575,217919,-1
6420,132119,-1
13574,278956,-1
2077,43077,-1
20714,425053,-1
30297,617161,-1
23473,479694,-1
21815,446922,-1
15805,325106,-1
2841,59349,-1
8564,176817,-1
13089,268818,-1
1351,28076,-1
26133,533038,-1
11804,243485,-1
12109,249437,-1
5663,116207,-1
6760,138719,-1
19623,403664,-1
26940,549334,-1
2091,43415,-1
10302,212243,-1
20282,416934,-1
3918,80595,-1
28072,571996,-1
30811,627258,-1
14035,288397,-1
4216,86437,-1
23772,485731,-1
30241,615990,-1
29265,596714,-1
12406,255260,-1
10572,217879,-1
9844,203537,-1
25622,522876,-1
22177,453671,-1
19332,397208,-1
778,16095,-1
28371,577943,-1
27168,553881,-1
24009,490605,-1
9905,204920,-1
24043,491212,-1
23915,488546,-1
11694,241502,-1
6914,141857,-1
13928,286147,-1
9224,190663,-1
28370,577932,-1
5701,117052,-1
970,20223,-1
8798,181738,-1
4677,96347,-1
15925,327680,-1
20028,412115,-1
23999,490426,-1
4578,94326,-1
4701,96884,-1
26882,548178,-1
29650,604528,-1
12966,266474,-1
20458,420093,-1
26142,533176,-1
7067,145247,-1
17871,367882,-1
7904,163472,-1
14995,307821,-1
15435,317383,-1
19344,397566,-1
6515,133840,-1
23653,483403,-1
9076,187723,-1
18064,371793,-1
1338,27730,-1
27265,555654,-1
16771,344917,-1
12094,249164,-1
565,12026,-1
12977,266738,-1
19462,400218,-1
17214,354205,-1
5870,120815,-1
24852,507717,-1
24428,498859,-1
8966,185561,-1
26090,531981,-1
2615,54598,-1
10723,220982,-1
26398,538296,-1
6934,142330,-1
20926,428761,-1
2528,52932,-1
21618,442652,-1
11848,244336,-1
29201,595508,-1
6938,142377,-1
2065,42710,-1
24249,495436,-1
27298,556320,-1
24975,510126,-1
20224,415918,-1
30822,627470,-1
11194,231072,-1
11065,228303,-1
12995,266972,-1
11221,231769,-1
25265,516194,-1
9214,190381,-1
17484,359713,-1
14630,300531,-1
8298,171429,-1
24952,509551,-1
25506,520905,1
10138,209341,-1
25976,529800,-1
7330,150665,-1
25424,519190,-1
142,3115,-1
22195,454020,-1
3648,75105,-1
5686,116604,-1
2410,50405,-1
7534,154954,-1
11093,228887,-1
23574,481966,-1
23701,484485,-1
12847,263589,-1
20134,414214,-1
8507,175454,-1
27158,553768,-1
31109,633064,-1
28914,589461,-1
15840,325912,-1
1652,34492,-1
8462,174390,-1
10852,223718,-1
626,13142,-1
1333,27572,-1
26559,541544,-1
4704,96945,-1
22441,458797,-1
23989,490223,-1
11148,230011,-1
9524,196831,-1
19912,409672,-1
30880,628935,-1
11094,228888,-1
4207,86270,-1
15739,323519,-1
25606,522682,-1
5081,104674,-1
15471,318015,-1
16198,333312,-1
23184,474058,-1
24542,501102,-1
15558,319624,-1
30038,611736,-1
7632,157300,-1
27323,556939,-1
23125,472976,-1
4956,101974,-1
5620,115267,-1
18404,378577,-1
21841,447374,-1
3149,65338,-1
20376,418574,-1
18622,382823,-1
29757,606355,-1
12418,255445,-1
25119,513075,-1
24002,490454,-1
8873,183191,-1
29343,598380,-1
13990,287476,-1
21801,446618,-1
28651,583527,-1
26631,542751,-1
6759,138713,-1
18050,371553,-1
12148,250322,-1
17649,363297,-1
10171,209871,-1
12375,254791,-1
473,10076,-1
24689,504484,-1
6575,135098,-1
22077,451543,-1
31383,637504,-1
7586,156134,-1
23481,479836,-1
1392,29149,-1
28147,573375,-1
30610,623143,-1
6526,134134,-1
29927,609376,-1
5107,105284,-1
11534,237814,-1
9918,205208,-1
26480,539642,-1
7892,163365,-1
9845,203548,-1
11754,242529,-1
12871,264152,-1
8405,173303,-1
26783,546008,-1
9363,193597,-1
5837,120156,-1
22686,463783,-1
19953,410496,-1
8178,169136,-1
12156,250483,-1
12851,263764,-1
995,20663,-1
22580,461647,-1
18520,381020,-1
20047,412636,-1
18569,381813,-1
1155,24109,-1
3040,63381,-1
27678,564368,-1
10390,214062,-1
30319,617682,-1
4492,92348,-1
13676,281148,-1
14746,302886,-1
9977,206414,-1
9605,198475,-1
3471,71559,-1
17270,355392,-1
24612,502889,-1
25716,524345,-1
23341,476775,-1
10634,219230,-1
26429,538843,-1
11124,229454,-1
9174,189693,-1
7562,155563,-1
16394,337242,-1
20705,424940,-1
10333,212860,-1
29198,595492,-1
1600,33489,-1
26681,543811,-1
7792,161245,-1
10598,218419,-1
8481,174823,-1
13250,272199,-1
741,15536,-1
29743,606248,-1
1985,40992,-1
293,5935,-1
3634,74847,-1
16187,333125,-1
21726,444961,-1
5289,108707,-1
12718,261191,-1
25643,523220,-1
22893,468069,-1
16261,334448,-1
20500,420951,-1
13983,287302,-1
12768,262208,-1
25120,513082,-1
11394,234896,-1
13336,274119,-1
4975,102479,-1
8851,182666,-1
13013,267223,-1
674,14213,-1
22843,467040,-1
5232,107623,-1
8623,178038,-1
8157,168790,-1
15070,309643,-1
12188,251227,-1
21757,445531,-1
24369,497682,-1
2384,49993,-1
26272,535875,-1
8743,180619,-1
17298,355825,-1
4064,83599,-1
26621,542661,-1
21131,433236,-1
24436,498989,-1
6109,125441,-1
18240,375377,-1
90,1835,-1
1164,24217,-1
18220,374966,-1
6862,141009,-1
18477,380191,-1
15130,310676,-1
19211,394787,-1
22649,462944,-1
24776,506126,-1
27442,559322,-1
454,9450,-1
2234,46632,-1
15646,321158,-1
2796,58275,-1
17094,351408,-1
26814,546606,-1
27827,567455,-1
25745,524918,-1
7353,151099,-1
23870,487737,-1
24203,494487,-1
18186,374370,-1
13489,276994,-1
26809,546542,-1
3454,71355,-1
26795,546282,-1
1695,35182,-1
14049,288590,-1
16215,333587,-1
22793,466200,-1
30034,611616,-1
13411,275427,-1
8213,169838,-1
30245,616035,-1
23730,484922,-1
12672,260217,-1
272,5667,-1
11123,229428,-1
22956,469338,-1
1948,39957,-1
19498,401001,-1
26143,533188,-1
23600,482428,-1
3995,82267,-1
31189,634370,-1
26205,534530,-1
12469,256274,-1
4660,95993,-1
23757,485496,-1
30732,625815,-1
10554,217566,-1
29632,604244,-1
71,1405,-1
6555,134741,-1
13905,285749,-1
3308,68142,-1
8145,168501,-1
7156,146899,-1
1424,29857,-1
28221,574976,-1
24437,499023,-1
8918,184290,-1
28005,570674,-1
3505,72272,-1
4473,91978,-1
26554,541358,-1
6641,136465,-1
9072,187640,-1
23261,475276,1
4482,92145,-1
11480,236766,-1
15041,308951,-1
6452,132664,-1
15021,305562,-1
29529,602064,-1
30541,621826,-1
739,15417,-1
25114,513018,-1
4931,101586,-1
7333,150766,-1
29795,607087,-1
12382,254905,-1
21504,440376,-1
24998,510464,-1
5984,123135,-1
1868,38384,-1
5433,111505,-1
25928,528740,-1
8214,169866,-1
18199,374610,-1
14397,295495,-1
5134,105775,-1
11853,244448,-1
28200,574485,-1
5356,110130,-1
5092,104865,-1
24613,502897,-1
15968,328423,-1
12081,248972,-1
7590,156227,-1
6430,132297,-1
20219,415824,-1
5648,115917,-1
1754,36443,-1
3859,79375,-1
17186,353625,-1
25963,529586,-1
7941,164172,-1
8999,186333,-1
18355,377911,-1
25822,526551,-1
24897,508482,-1
14437,296504,-1
17682,364036,-1
27955,569657,-1
15519,318903,-1
16681,343201,-1
12088,249030,-1
29684,605185,-1
17795,366356,-1
12201,251590,-1
3662,75448,-1
5689,116665,-1
8837,182394,-1
17443,358725,-1
21692,444105,-1
9579,198089,-1
20489,420696,-1
10746,221559,-1
18928,389056,-1
29901,608943,-1
29804,607267,-1
12430,255595,-1
26177,533813,-1
1401,29325,-1
25744,524916,-1
6351,130811,-1
25788,525746,-1
5043,103949,-1
19051,391737,-1
18730,385145,-1
209,4597,-1
15351,315360,-1
30394,619066,-1
19472,400557,-1
4531,93365,-1
16951,348690,-1
4422,90966,-1
13704,281777,-1
958,19960,-1
11588,239105,-1
14660,301100,-1
16961,348907,-1
11810,243566,-1
6404,131842,-1
24859,507817,-1
29948,609897,-1
3309,68153,-1
19780,406948,-1
6083,125056,-1
1579,33059,-1
694,14613,-1
26999,550659,-1
6857,140872,-1
12996,266980,-1
28607,582829,-1
22804,466385,-1
24762,505834,-1
16488,339170,-1
27141,553533,-1
1879,38616,-1
5712,117188,-1
6953,142673,-1
23390,477802,-1
10495,216196,-1
13702,281692,-1
2530,52950,-1
16811,345548,-1
13882,285358,-1
16909,347765,-1
12248,252515,-1
21595,442381,-1
23421,478515,-1
19846,408423,-1
9317,192675,-1
15009,308252,-1
23941,489043,-1
24074,491884,-1
27336,557176,-1
28457,579935,-1
1674,34799,-1
393,8038,-1
12763,262124,-1
13891,285487,-1
4859,100300,-1
24828,507179,-1
14880,305707,-1
14799,303873,-1
18697,384414,-1
6331,130217,-1
29702,605427,-1
25340,517813,-1
231,4906,-1
12651,259828,-1
26705,544351,-1
20045,412578,-1
11235,232011,-1
27980,570247,-1
9266,191806,-1
10435,214904,-1
16766,344798,-1
22947,469129,1
8736,180467,-1
7451,153083,-1
3342,68678,-1
16283,334793,-1
30734,625841,-1
8388,173026,-1
12427,255556,-1
21977,449743,-1
12295,253438,-1
26960,549687,-1
8849,182659,-1
